Wall time,Step,Value
1563145130.4567375,227,0.9980300068855286
1563145138.212922,228,0.9963899850845337
1563145153.6509767,230,0.9954999685287476
1563145161.453936,231,0.9951099753379822
1563145176.9540596,233,0.9970899820327759
1563145184.7029285,234,0.9984099864959717
1563145192.5057251,235,0.9965299963951111
1563145215.8207479,238,0.9964649677276611
1563145239.2692144,241,0.9955949783325195
1563145278.1122227,246,0.9939199686050415
1563145293.6508527,248,0.9930999875068665
1563145309.2300124,250,0.9919799566268921
1563145317.0126686,251,0.9924899935722351
1563145355.8740246,256,0.992805004119873
1563145379.1892254,259,0.9923699498176575
1563145386.978855,260,0.9911749958992004
1563145394.8557003,261,0.9913550019264221
1563145402.6370194,262,0.9926949739456177
1563145418.1655147,264,0.9972800016403198
1563145449.203266,268,0.9990749955177307
1563145464.7254333,270,1.0005849599838257
1563145480.3347502,272,1.0000150203704834
1563145495.891163,274,1.0003550052642822
1563145534.7147548,279,0.9919849634170532
1563145550.3784716,281,0.9918999671936035
1563145581.443571,285,0.9978999495506287
1563145620.318098,290,0.9993499517440796
1563145635.8201318,292,0.9963799715042114
1563145643.6123023,293,0.9965299963951111
1563145666.9779596,296,0.999144971370697
1563145682.5151236,298,0.9985100030899048
1563145690.242091,299,0.9948299527168274
1563145698.0488117,300,0.9976999759674072
1563145713.7024853,302,0.9986749887466431
1563145721.4916437,303,1.0000050067901611
1563145729.2836144,304,1.0011550188064575
1563145760.3233728,308,1.0026350021362305
1563145768.098661,309,1.00478994846344
1563145783.6867301,311,1.0011849403381348
1563145807.0631852,314,1.0005799531936646
1563145838.1542904,318,1.0011099576950073
1563145845.926474,319,0.9979400038719177
1563145853.7153652,320,0.9956150054931641
1563145861.5622652,321,0.9946900010108948
1563145877.1383607,323,0.9958299994468689
1563145900.4738796,326,0.9949749708175659
1563145908.2884774,327,0.9942149519920349
1563145916.0648482,328,0.9951349496841431
1563145939.4555438,331,0.9948899745941162
1563145947.2413774,332,0.9942100048065186
1563145963.8441472,334,0.987529993057251
1563146011.4618816,340,0.9901749491691589
1563146027.1997006,342,0.9908349514007568
1563146050.60472,345,0.9919599890708923
1563146058.3752456,346,0.990839958190918
1563146073.9435601,348,0.9897350072860718
1563146081.7800422,349,0.9907850027084351
1563146120.718021,354,0.9826250076293945
1563146128.5144432,355,0.9836399555206299
1563146144.0770774,357,0.9872899651527405
1563146159.6340463,359,0.9865999817848206
1563146167.4332535,360,0.9885949492454529
1563146175.3551605,361,0.9891049861907959
1563146198.739348,364,0.9823649525642395
1563146206.5487084,365,0.9825049638748169
1563146229.9580734,368,0.9785850048065186
1563146237.7203536,369,0.9792400002479553
1563146253.2434442,371,0.9754899740219116
1563146261.0849333,372,0.9744099974632263
1563146276.5911448,374,0.9763649702072144
1563146307.6727655,378,0.9770549535751343
1563146315.4162657,379,0.9803799986839294
1563146323.241357,380,0.9806099534034729
1563146338.8790214,382,0.9781849980354309
1563146346.6274462,383,0.9759699702262878
1563146369.9909842,386,0.9773749709129333
1563146377.7738037,387,0.9775349497795105
1563146385.5715795,388,0.9780299663543701
1563146393.3463635,389,0.9780699610710144
1563146408.9314232,391,0.9782999753952026
1563146416.7031558,392,0.976129949092865
1563146424.5024247,393,0.9761949777603149
1563146432.25548,394,0.9743199944496155
1563146502.5643725,403,0.9727299809455872
1563146510.34147,404,0.9739949703216553
1563146525.9076273,406,0.9744849801063538
1563146549.358184,409,0.973609983921051
1563146603.9336762,416,0.9702999591827393
1563146611.6795535,417,0.9676100015640259
1563146642.927145,421,0.9701499938964844
1563146650.7419138,422,0.9686799645423889
1563146658.4847739,423,0.9704249501228333
1563146674.0620282,425,0.9689449667930603
1563146689.6591158,427,0.9687449932098389
1563146720.8607438,431,0.9619899988174438
1563146790.9866247,440,0.9635099768638611
1563146798.9310079,441,0.9628300070762634
1563146806.7273772,442,0.9619749784469604
1563146814.506203,443,0.9592799544334412
1563146830.1504345,445,0.9585549831390381
1563146837.9425313,446,0.9590399861335754
1563146861.3477948,449,0.9571899771690369
1563146884.7604814,452,0.9564599990844727
1563146939.3682523,459,0.9520599842071533
1563146947.1506681,460,0.9517849683761597
1563146955.0650036,461,0.9500550031661987
1563146962.8703187,462,0.950410008430481
1563146978.4144366,464,0.9492299556732178
1563146986.230915,465,0.947219967842102
1563146993.9932272,466,0.947754979133606
1563147009.6376145,468,0.9446499943733215
1563147017.423081,469,0.943464994430542
1563147025.1828341,470,0.9437949657440186
1563147040.798381,472,0.9433599710464478
1563147056.3633716,474,0.9402700066566467
1563147064.1647608,475,0.9415149688720703
1563147095.317087,479,0.9397249817848206
1563147150.0219736,486,0.9322049617767334
1563147173.427421,489,0.9292849898338318
1563147181.2232838,490,0.9262599945068359
1563147196.8088288,492,0.9221299886703491
1563147212.3580713,494,0.9183650016784668
1563147235.7722588,497,0.9225499629974365
1563147321.8345766,508,0.9086099863052368
1563147345.2780936,511,0.908329963684082
1563147353.0678134,512,0.903535008430481
1563147360.9033859,513,0.9062550067901611
1563147376.5405533,515,0.9069899916648865
1563147392.1259034,517,0.9062349796295166
1563147399.9827988,518,0.9081000089645386
1563147415.546402,520,0.9051799774169922
1563147454.6655724,525,0.8965599536895752
1563147462.5260034,526,0.8948549628257751
1563147509.320405,532,0.8949549794197083
1563147524.9496894,534,0.8966149687767029
1563147532.7232234,535,0.8944000005722046
1563147540.5287874,536,0.8949999809265137
1563147548.3255408,537,0.8941400051116943
1563147556.133723,538,0.8932099938392639
1563147563.9498127,539,0.8935549855232239
1563147571.7798362,540,0.8924700021743774
1563147579.7566283,541,0.8908649682998657
1563147587.5847673,542,0.8913349509239197
1563147595.407999,543,0.8917549848556519
1563147611.034815,545,0.8911399841308594
1563147634.415623,548,0.8911799788475037
1563147642.2387621,549,0.8884549736976624
1563147650.0425072,550,0.8878549933433533
1563147665.635564,552,0.8884949684143066
1563147696.8876626,556,0.8846399784088135
1563147712.5593264,558,0.8835699558258057
1563147728.1980383,560,0.8807899951934814
1563147759.5386703,564,0.8800849914550781
1563147767.3296435,565,0.8799299597740173
1563147775.1142535,566,0.8799499869346619
1563147790.7585175,568,0.8780149817466736
1563147806.3801813,570,0.8776099681854248
1563147822.0332882,572,0.8764649629592896
1563147837.6170487,574,0.8748999834060669
1563147845.4008424,575,0.8720449805259705
1563147868.8038898,578,0.8668549656867981
1563147884.464433,580,0.8634849786758423
1563147892.3601644,581,0.8642749786376953
1563147900.1358328,582,0.8640849590301514
1563147907.9503882,583,0.8612549901008606
1563147915.8196263,584,0.8591199517250061
1563147923.6419532,585,0.8587200045585632
1563147939.29578,587,0.8562449812889099
1563147947.1174855,588,0.8568199872970581
1563147986.1897163,593,0.8594099879264832
1563147994.0155144,594,0.8603349924087524
1563148009.6799393,596,0.8570500016212463
1563148017.4820633,597,0.8550649881362915
1563148025.281353,598,0.8547449707984924
1563148048.8001795,601,0.853630006313324
1563148064.4171271,603,0.8539549708366394
1563148079.9729817,605,0.8516049981117249
1563148095.65734,607,0.8479299545288086
1563148111.2323568,609,0.8438999652862549
1563148126.8617554,611,0.8427599668502808
1563148134.663162,612,0.8437399864196777
1563148142.4468393,613,0.8401899933815002
1563148165.8958414,616,0.8387500047683716
1563148197.1931303,620,0.8351699709892273
1563148205.1006596,621,0.8343349695205688
1563148220.772647,623,0.836804986000061
1563148228.5682847,624,0.8349300026893616
1563148244.1805735,626,0.8358349800109863
1563148275.4075475,630,0.8344199657440186
1563148314.4972177,635,0.8323450088500977
1563148369.3231318,642,0.8244149684906006
1563148377.1082542,643,0.8238499760627747
1563148392.7824595,645,0.8231349587440491
1563148400.5954113,646,0.820609986782074
1563148408.4123108,647,0.8193950057029724
1563148416.226169,648,0.8211149573326111
1563148424.0701494,649,0.8237400054931641
1563148431.8728523,650,0.821590006351471
1563148447.4851568,652,0.8217250108718872
1563148455.3356454,653,0.8217899799346924
1563148486.6245596,657,0.8227199912071228
1563148494.4192746,658,0.8214699625968933
1563148510.0926847,660,0.8216999769210815
1563148525.8339233,662,0.8196749687194824
1563148549.330107,665,0.8180649876594543
1563148564.922698,667,0.8186249732971191
1563148572.759556,668,0.8170199990272522
1563148580.5380194,669,0.8149600028991699
1563148603.9612713,672,0.8141300082206726
1563148611.7715492,673,0.814769983291626
1563148619.5825438,674,0.8164499998092651
1563148627.4032924,675,0.8159649968147278
1563148635.2729864,676,0.8172099590301514
1563148650.7742946,678,0.8198449611663818
1563148658.5758977,679,0.8194449543952942
1563148666.4280715,680,0.8200500011444092
1563148682.1331098,682,0.8179349899291992
1563148690.0365064,683,0.817609965801239
1563148697.8554008,684,0.818244993686676
1563148705.6615758,685,0.8182049989700317
1563148713.4410925,686,0.8172599673271179
1563148721.282843,687,0.8180800080299377
1563148736.8964324,689,0.8167949914932251
1563148744.7024658,690,0.8157950043678284
1563148768.1379037,693,0.8166549801826477
1563148799.4587216,697,0.8192600011825562
1563148822.9051957,700,0.8186149597167969
1563148830.8004491,701,0.8180899620056152
1563148838.6128159,702,0.8183000087738037
1563148854.2556229,704,0.8156799674034119
1563148862.0563583,705,0.8153600096702576
1563148869.9523702,706,0.8160150051116943
1563148877.7230222,707,0.8186699748039246
1563148893.3153296,709,0.8192449808120728
1563148901.1806173,710,0.8193199634552002
1563148908.992427,711,0.8183049559593201
1563148940.212748,715,0.8172949552536011
1563148971.4383645,719,0.8194249868392944
1563148979.2461343,720,0.8160399794578552
1563148995.046806,722,0.8174999952316284
1563149002.8182466,723,0.8177300095558167
1563149010.610572,724,0.8173800110816956
1563149018.427281,725,0.818120002746582
1563149026.275635,726,0.8178699612617493
1563149034.060378,727,0.8169949650764465
1563149057.5058768,730,0.81666499376297
1563149065.3428266,731,0.8140949606895447
1563149112.244516,737,0.8082500100135803
1563149127.869001,739,0.8078149557113647
1563149135.6662169,740,0.8062799572944641
1563149143.607031,741,0.8066999912261963
1563149151.3880386,742,0.8061249852180481
1563149167.0164514,744,0.8062199950218201
1563149190.586129,747,0.8067100048065186
1563149198.3701468,748,0.8031100034713745
1563149221.8723464,751,0.7985050082206726
1563149229.7414784,752,0.7959799766540527
1563149237.5302732,753,0.792959988117218
1563149253.142234,755,0.7918049693107605
1563149268.8078845,757,0.7922750115394592
1563149292.3017516,760,0.7898799777030945
1563149300.207249,761,0.7896350026130676
1563149315.8221574,763,0.7896049618721008
1563149339.2871084,766,0.7869699597358704
1563149347.0831325,767,0.7866699695587158
1563149354.9631436,768,0.7857599854469299
1563149370.5762897,770,0.786080002784729
1563149378.3883636,771,0.7842549681663513
1563149386.2739992,772,0.7857249975204468
1563149401.8652015,774,0.7844550013542175
1563149409.6908216,775,0.7832199931144714
1563149417.5004935,776,0.782164990901947
1563149456.622754,781,0.7777450084686279
1563149487.9642212,785,0.7762599587440491
1563149495.7463126,786,0.7753549814224243
1563149511.405564,788,0.774869978427887
1563149527.0090435,790,0.7775399684906006
1563149542.665642,792,0.7778199911117554
1563149550.4665196,793,0.7763099670410156
1563149558.2810266,794,0.7752549648284912
1563149566.1578703,795,0.7733199596405029
1563149573.9537823,796,0.7707749605178833
1563149581.7703593,797,0.7715399861335754
1563149597.4381785,799,0.7729799747467041
1563149613.1898313,801,0.7720350027084351
1563149628.8630695,803,0.7703199982643127
1563149652.369337,806,0.7689749598503113
1563149667.9706168,808,0.769819974899292
1563149675.801291,809,0.7691949605941772
1563149683.7146025,810,0.7675849795341492
1563149714.9446588,814,0.7670249938964844
1563149730.499755,816,0.7677800059318542
1563149738.297714,817,0.7672449946403503
1563149753.9924662,819,0.7677099704742432
1563149777.574448,822,0.7662549614906311
1563149793.1712253,824,0.7658399939537048
1563149800.989572,825,0.7642199993133545
1563149808.813856,826,0.7642199993133545
1563149832.2887852,829,0.7628499865531921
1563149855.7296002,832,0.763260006904602
1563149863.5846589,833,0.7621099948883057
1563149879.19328,835,0.7603449821472168
1563149894.8792,837,0.7624549865722656
1563149910.4859698,839,0.760284960269928
1563149949.7604961,844,0.7635499835014343
1563149965.4274204,846,0.7639200091362
1563149973.2410445,847,0.7649849653244019
1563149981.1027708,848,0.7656499743461609
1563149988.9374952,849,0.7657449841499329
1563150012.4598348,852,0.7678099870681763
1563150059.328859,858,0.7680599689483643
1563150075.0230098,860,0.7688300013542175
1563150082.9506197,861,0.7691899538040161
1563150090.7590556,862,0.7694849967956543
1563150098.5919187,863,0.7703700065612793
1563150106.4405544,864,0.7691149711608887
1563150137.704695,868,0.7693600058555603
1563150153.3073292,870,0.7692649960517883
1563150161.1615562,871,0.7695449590682983
1563150184.555288,874,0.7671499848365784
1563150192.4273121,875,0.7687299847602844
1563150200.2388659,876,0.7677899599075317
1563150208.052902,877,0.7658399939537048
1563150215.853243,878,0.7662249803543091
1563150231.5329752,880,0.7661949992179871
1563150239.4413748,881,0.7670149803161621
1563150247.239563,882,0.7695749998092651
1563150255.1013806,883,0.7684899568557739
1563150270.7269933,885,0.7696999907493591
1563150294.2383766,888,0.7703349590301514
1563150309.901172,890,0.7697499990463257
1563150317.7005804,891,0.7692899703979492
1563150333.2984574,893,0.7684249877929688
1563150341.172855,894,0.7695899605751038
1563150364.6756873,897,0.7680599689483643
1563150372.5421038,898,0.7676599621772766
1563150388.202594,900,0.7663649916648865
1563150396.1253693,901,0.7651649713516235
1563150450.9699075,908,0.7597149610519409
1563150458.786402,909,0.7583999633789062
1563150466.6860228,910,0.7577549815177917
1563150474.522105,911,0.7576149702072144
1563150482.3556867,912,0.7563499808311462
1563150490.2262073,913,0.7563049793243408
1563150498.0260763,914,0.7532100081443787
1563150513.6160934,916,0.7524799704551697
1563150521.4869642,917,0.750789999961853
1563150529.3254066,918,0.7499399781227112
1563150552.9072177,921,0.7496100068092346
1563150560.7505355,922,0.7491099834442139
1563150568.5513494,923,0.748924970626831
1563150576.3620632,924,0.7475399971008301
1563150592.0181005,926,0.7463299632072449
1563150639.016283,932,0.7448349595069885
1563150646.8691363,933,0.7441200017929077
1563150654.7179348,934,0.7452200055122375
1563150670.4048433,936,0.7443749904632568
1563150701.8066232,940,0.7416700124740601
1563150725.354417,943,0.7357400059700012
1563150748.9076567,946,0.7329549789428711
1563150780.2700334,950,0.731374979019165
1563150803.765694,953,0.72639000415802
1563150811.5949926,954,0.7270399928092957
1563150819.4605186,955,0.7282549738883972
1563150835.1037786,957,0.7277399897575378
1563150842.9065876,958,0.7240299582481384
1563150850.7675292,959,0.7233650088310242
1563150874.3859775,962,0.7150650024414062
1563150882.2790627,963,0.7146999835968018
1563150897.9083872,965,0.7146499752998352
1563150913.5924404,967,0.7145549654960632
1563150921.3994317,968,0.7133199572563171
1563150937.03464,970,0.7124199867248535
1563150952.712239,972,0.7086499929428101
1563150960.5320783,973,0.7066499590873718
1563150976.2350361,975,0.7067049741744995
1563150991.8989816,977,0.7050099968910217
1563150999.769416,978,0.7025099992752075
1563151007.6161842,979,0.7012649774551392
1563151015.445675,980,0.7003049850463867
1563151039.1063778,983,0.6963949799537659
1563151046.9096289,984,0.6938549876213074
1563151054.7319105,985,0.6935049891471863
1563151078.2748487,988,0.692039966583252
1563151086.0978856,989,0.6906799674034119
1563151148.8276877,997,0.6859599947929382
1563151172.4046564,1000,0.6826300024986267
1563151180.4125378,1001,0.683459997177124
1563151196.0709805,1003,0.6789199709892273
1563151211.7716112,1005,0.6794999837875366
1563151219.605921,1006,0.6779850125312805
1563151243.1655486,1009,0.6779299974441528
1563151251.0043855,1010,0.6768199801445007
1563151266.663454,1012,0.6791849732398987
1563151274.5428658,1013,0.6783300042152405
1563151282.3663273,1014,0.6770299673080444
1563151290.2050827,1015,0.6755250096321106
1563151313.7261024,1018,0.6762849688529968
1563151376.5797758,1026,0.6654549837112427
1563151384.4147105,1027,0.6640700101852417
1563151392.3021312,1028,0.661899983882904
1563151407.9207156,1030,0.6601399779319763
1563151423.696343,1032,0.6569249629974365
1563151431.5496638,1033,0.656345009803772
1563151439.3803904,1034,0.6556000113487244
1563151455.0615654,1036,0.6552749872207642
1563151470.740343,1038,0.6546199917793274
1563151478.5505161,1039,0.6534549593925476
1563151486.501043,1040,0.6529499888420105
1563151510.1483781,1043,0.6534850001335144
1563151518.0010114,1044,0.6534850001335144
1563151525.8444464,1045,0.6506049633026123
1563151565.0977442,1050,0.6495599746704102
1563151580.840794,1052,0.6465550065040588
1563151588.682689,1053,0.6466549634933472
1563151604.4247472,1055,0.6429199576377869
1563151612.2693768,1056,0.6416049599647522
1563151627.9055936,1058,0.6429100036621094
1563151675.0950515,1064,0.641694962978363
1563151682.9048653,1065,0.6419599652290344
1563151698.5883884,1067,0.6412500143051147
1563151714.1817904,1069,0.642425000667572
1563151745.5988984,1073,0.6403899788856506
1563151761.293361,1075,0.6383749842643738
1563151776.9392312,1077,0.6376699805259705
1563151792.6930223,1079,0.6384899616241455
1563151808.4468958,1081,0.6367049813270569
1563151824.1695037,1083,0.6380499601364136
1563151831.9977756,1084,0.6387850046157837
1563151839.8946981,1085,0.6392849683761597
1563151847.7596295,1086,0.6352899670600891
1563151855.5906186,1087,0.6342700123786926
1563151886.9545064,1091,0.630424976348877
1563151902.6956315,1093,0.6252650022506714
1563151910.5246542,1094,0.6239649653434753
1563151957.478278,1100,0.6197549700737
1563151973.2760077,1102,0.6174349784851074
1563151988.9280143,1104,0.6177999973297119
1563151996.8215566,1105,0.617139995098114
1563152004.6683614,1106,0.6188549995422363
1563152051.8182836,1112,0.6113349795341492
1563152075.2845113,1115,0.6099449992179871
1563152091.030617,1117,0.6113799810409546
1563152114.5499847,1120,0.6093400120735168
1563152138.1377041,1123,0.6065449714660645
1563152146.0441918,1124,0.6045699715614319
1563152161.6880317,1126,0.6051299571990967
1563152169.5646756,1127,0.6044650077819824
1563152177.4043517,1128,0.605614960193634
1563152185.2674136,1129,0.6064249873161316
1563152201.0514705,1131,0.6037200093269348
1563152208.895797,1132,0.604669988155365
1563152224.579158,1134,0.6033999919891357
1563152232.4338112,1135,0.6020950078964233
1563152240.2744882,1136,0.6015700101852417
1563152263.8178442,1139,0.6004149913787842
1563152271.6434555,1140,0.5989999771118164
1563152287.4275413,1142,0.596655011177063
1563152350.372826,1150,0.5849999785423279
1563152358.1796331,1151,0.5842300057411194
1563152366.0327048,1152,0.5853099822998047
1563152373.8768656,1153,0.585474967956543
1563152397.4846864,1156,0.5858150124549866
1563152405.3217475,1157,0.584909975528717
1563152413.2115622,1158,0.5841299891471863
1563152436.800205,1161,0.5785499811172485
1563152444.6825948,1162,0.5784850120544434
1563152452.5267632,1163,0.5783550143241882
1563152476.1269813,1166,0.5737549662590027
1563152570.2347305,1178,0.565904974937439
1563152593.9605913,1181,0.5600100159645081
1563152609.6163635,1183,0.5573149919509888
1563152617.4565904,1184,0.5561999678611755
1563152633.2091982,1186,0.5554099678993225
1563152641.0544314,1187,0.5550249814987183
1563152664.625191,1190,0.5530349612236023
1563152688.2348192,1193,0.5522400140762329
1563152696.1009667,1194,0.5512399673461914
1563152703.937993,1195,0.5508649945259094
1563152711.7848532,1196,0.5510299801826477
1563152719.6092768,1197,0.5484249591827393
1563152727.4376874,1198,0.5486099720001221
1563152735.258734,1199,0.5455349683761597
1563152743.1807334,1200,0.5444549918174744
1563152759.0138187,1202,0.5471599698066711
1563152774.734899,1204,0.5449649691581726
1563152782.55375,1205,0.5439549684524536
1563152798.2401016,1207,0.5394349694252014
1563152813.9622335,1209,0.5371749997138977
1563152829.7095368,1211,0.5371699929237366
1563152837.5081582,1212,0.5358299612998962
1563152845.3560388,1213,0.5364400148391724
1563152853.1648135,1214,0.5396499633789062
1563152861.0450788,1215,0.5386300086975098
1563152868.903685,1216,0.5358049869537354
1563152900.3347497,1220,0.5335249900817871
1563152939.6623175,1225,0.5320749878883362
1563152947.4916265,1226,0.5298599600791931
1563152963.205054,1228,0.5285099744796753
1563152971.0160644,1229,0.5268949866294861
1563153002.4458358,1233,0.5246250033378601
1563153010.3204224,1234,0.5263049602508545
1563153018.154479,1235,0.5254899859428406
1563153033.8103406,1237,0.5245049595832825
1563153057.3580003,1240,0.5214449763298035
1563153081.0273526,1243,0.5219149589538574
1563153096.7226098,1245,0.5201699733734131
1563153112.4517205,1247,0.5193099975585938
1563153120.3390834,1248,0.518435001373291
1563153136.0879803,1250,0.5174199938774109
1563153143.924616,1251,0.5163849592208862
1563153167.5324147,1254,0.5139600038528442
1563153175.3960078,1255,0.5107499957084656
1563153183.2175345,1256,0.5101149678230286
1563153198.959563,1258,0.5102800130844116
1563153206.809266,1259,0.5120899677276611
1563153214.6670938,1260,0.5126450061798096
1563153230.530729,1262,0.5125299692153931
1563153238.3395882,1263,0.5122950077056885
1563153246.162015,1264,0.5133299827575684
1563153254.0733821,1265,0.5123499631881714
1563153261.9020298,1266,0.5114949941635132
1563153269.7459993,1267,0.510854959487915
1563153309.0844126,1272,0.5132099986076355
1563153316.9440641,1273,0.5124349594116211
1563153332.6273108,1275,0.5112450122833252
1563153364.029976,1279,0.5060399770736694
1563153371.973686,1280,0.5057249665260315
1563153387.725594,1282,0.5046550035476685
1563153419.15314,1286,0.5020149946212769
1563153434.9190109,1288,0.5037699937820435
1563153450.5917404,1290,0.5024600028991699
1563153466.3413734,1292,0.5039499998092651
1563153474.1934848,1293,0.5058099627494812
1563153482.0584888,1294,0.505649983882904
1563153489.9688222,1295,0.5065599679946899
1563153505.6513834,1297,0.5063949823379517
1563153529.2343092,1300,0.508525013923645
1563153537.1456087,1301,0.5068050026893616
1563153552.9294152,1303,0.5036399960517883
1563153560.7568717,1304,0.5020949840545654
1563153568.5739307,1305,0.5025449991226196
1563153584.3272512,1307,0.500885009765625
1563153615.8342087,1311,0.49844497442245483
1563153631.5261338,1313,0.4971349835395813
1563153639.416266,1314,0.4946949779987335
1563153655.1327105,1316,0.49420997500419617
1563153662.9852955,1317,0.49379998445510864
1563153686.5812624,1320,0.49410998821258545
1563153694.5477524,1321,0.49396997690200806
1563153733.942904,1326,0.4910949766635895
1563153741.786459,1327,0.49019497632980347
1563153749.6282756,1328,0.49141499400138855
1563153757.486732,1329,0.49035999178886414
1563153773.2575734,1331,0.4903450012207031
1563153788.9641151,1333,0.4886449873447418
1563153796.8522565,1334,0.4866049885749817
1563153804.6769147,1335,0.4859299957752228
1563153812.5344718,1336,0.4839649796485901
1563153820.4553735,1337,0.4832649827003479
1563153828.3102202,1338,0.4824349880218506
1563153852.0318632,1341,0.48199498653411865
1563153875.580392,1344,0.4799499809741974
1563153891.381279,1346,0.48101499676704407
1563153907.1097684,1348,0.48005998134613037
1563153915.007624,1349,0.4794449806213379
1563153922.867734,1350,0.47976499795913696
1563153930.6927943,1351,0.4791499972343445
1563153938.523691,1352,0.47794997692108154
1563153970.1083868,1356,0.4783399999141693
1563154001.632491,1360,0.47344499826431274
1563154017.4082692,1362,0.47556498646736145
1563154025.2702782,1363,0.474729984998703
1563154048.872768,1366,0.4727649986743927
1563154056.70755,1367,0.47304999828338623
1563154064.6155262,1368,0.46987998485565186
1563154088.188499,1371,0.4662199914455414
1563154111.7575758,1374,0.46857500076293945
1563154119.6312053,1375,0.4666749835014343
1563154127.485374,1376,0.4643699824810028
1563154143.2208462,1378,0.46450498700141907
1563154151.1356127,1379,0.46559497714042664
1563154158.963704,1380,0.4652999937534332
1563154182.683567,1383,0.4643999934196472
1563154198.34787,1385,0.4657699763774872
1563154206.1813707,1386,0.46566998958587646
1563154214.0981538,1387,0.46438997983932495
1563154221.8988152,1388,0.4648749828338623
1563154229.7568262,1389,0.46337997913360596
1563154237.5984023,1390,0.4625549912452698
1563154253.3356812,1392,0.4591899812221527
1563154261.1950476,1393,0.4597100019454956
1563154284.770044,1396,0.45975998044013977
