Wall time,Step,Value
1563145138.212848,228,1.0169999599456787
1563145153.6509054,230,1.0469999313354492
1563145161.4538658,231,0.8484999537467957
1563145176.95399,233,1.0469999313354492
1563145184.7028344,234,1.0820000171661377
1563145192.5056543,235,0.8994999527931213
1563145215.8206787,238,1.0169999599456787
1563145239.2691264,241,1.1779999732971191
1563145278.1121528,246,1.028499960899353
1563145293.6507776,248,1.0049999952316284
1563145309.2299435,250,0.9745000004768372
1563145317.0125942,251,0.9774999618530273
1563145355.8739545,256,0.8619999885559082
1563145379.1891518,259,0.8984999656677246
1563145386.9787846,260,0.9644999504089355
1563145394.855609,261,1.0579999685287476
1563145402.6369486,262,1.1489999294281006
1563145418.1654456,264,1.2459999322891235
1563145449.203195,268,1.0519999265670776
1563145464.7253642,270,1.1424999237060547
1563145480.3346806,272,0.9589999914169312
1563145495.8910923,274,0.9154999852180481
1563145534.7146816,279,0.8259999752044678
1563145550.378392,281,1.0464999675750732
1563145581.4434998,285,1.0799999237060547
1563145620.3180296,290,1.0744999647140503
1563145635.8200636,292,1.1395000219345093
1563145643.6122324,293,0.9375
1563145666.9778895,296,1.1439999341964722
1563145682.5150528,298,0.9024999737739563
1563145690.2420204,299,0.6470000147819519
1563145698.0487378,300,1.1675000190734863
1563145713.702416,302,0.7730000019073486
1563145721.4915738,303,1.0189999341964722
1563145729.28354,304,0.9724999666213989
1563145760.3233016,308,1.1015000343322754
1563145768.098591,309,0.9925000071525574
1563145783.6866598,311,0.9524999856948853
1563145807.0631125,314,1.0994999408721924
1563145838.154219,318,0.9409999847412109
1563145845.9263997,319,0.887999951839447
1563145853.7152944,320,0.7099999785423279
1563145861.562162,321,0.996999979019165
1563145877.1382906,323,0.9169999957084656
1563145900.4738083,326,1.1480000019073486
1563145908.2884054,327,0.8764999508857727
1563145916.0647767,328,1.1089999675750732
1563145939.4554734,331,0.9695000052452087
1563145947.2413054,332,0.9239999651908875
1563145963.8440773,334,0.7734999656677246
1563146011.4618125,340,0.9919999837875366
1563146027.1996295,342,1.0475000143051147
1563146050.6046379,345,0.8744999766349792
1563146058.3751726,346,0.9164999723434448
1563146073.9434888,348,0.9779999852180481
1563146081.7799716,349,1.056999921798706
1563146120.7179446,354,0.8034999966621399
1563146128.5143726,355,0.965499997138977
1563146144.0770066,357,1.0529999732971191
1563146159.633975,359,0.934499979019165
1563146167.4331834,360,1.1639999151229858
1563146175.3550806,361,1.1089999675750732
1563146198.739274,364,0.9950000047683716
1563146206.5486372,365,1.0649999380111694
1563146229.958004,368,1.1004999876022339
1563146237.7202828,369,0.9279999732971191
1563146253.2433734,371,0.9909999966621399
1563146261.0848622,372,0.8509999513626099
1563146276.591073,374,1.0015000104904175
1563146307.672696,378,0.9679999947547913
1563146315.416196,379,1.1584999561309814
1563146323.2412808,380,1.153999924659729
1563146338.8789513,382,0.9440000057220459
1563146346.6273785,383,0.8779999613761902
1563146369.990915,386,0.968999981880188
1563146377.7737331,387,0.8865000009536743
1563146385.5715048,388,0.8650000095367432
1563146393.3462894,389,0.9919999837875366
1563146408.9313495,391,0.9434999823570251
1563146416.70308,392,0.92249995470047
1563146424.5023549,393,0.9440000057220459
1563146432.2554095,394,0.9350000023841858
1563146502.5643024,403,0.8844999670982361
1563146510.3413992,404,1.0989999771118164
1563146525.9075577,406,0.9319999814033508
1563146549.3581142,409,1.0015000104904175
1563146603.933607,416,1.0160000324249268
1563146611.679481,417,0.8675000071525574
1563146642.9270701,421,0.9375
1563146650.7418427,422,0.9854999780654907
1563146658.4847,423,1.091499924659729
1563146674.0619571,425,0.8894999623298645
1563146689.6590445,427,1.0164999961853027
1563146720.8606722,431,0.7299999594688416
1563146790.9865549,440,0.9824999570846558
1563146798.9309254,441,1.0394999980926514
1563146806.7273078,442,0.9619999527931213
1563146814.5061328,443,0.8784999847412109
1563146830.1503644,445,0.7615000009536743
1563146837.9424617,446,0.9649999737739563
1563146861.3477237,449,0.9169999957084656
1563146884.76041,452,1.0264999866485596
1563146939.3681822,459,0.7279999852180481
1563146947.1505988,460,1.1365000009536743
1563146955.0649157,461,0.9359999895095825
1563146962.87025,462,0.9929999709129333
1563146978.414362,464,0.8420000076293945
1563146986.2308447,465,0.8639999628067017
1563146993.9931576,466,0.9244999885559082
1563147009.6375437,468,0.8194999694824219
1563147017.4230115,469,0.809499979019165
1563147025.182763,470,0.8944999575614929
1563147040.7983048,472,0.9359999895095825
1563147056.3633032,474,0.9300000071525574
1563147064.1646903,475,1.0684999227523804
1563147095.3170166,479,0.890999972820282
1563147150.021898,486,1.0670000314712524
1563147173.427349,489,0.8634999990463257
1563147181.223213,490,0.8159999847412109
1563147196.8087575,492,0.6990000009536743
1563147212.3579962,494,0.7770000100135803
1563147235.7721882,497,0.9904999732971191
1563147321.8345034,508,0.9594999551773071
1563147345.278023,511,0.8274999856948853
1563147353.0677428,512,0.7434999942779541
1563147360.9033139,513,1.031499981880188
1563147376.5404823,515,0.9264999628067017
1563147392.1258326,517,0.8519999980926514
1563147399.9827292,518,0.9879999756813049
1563147415.5463076,520,0.9304999709129333
1563147454.6654894,525,0.6570000052452087
1563147462.5259347,526,0.8174999952316284
1563147509.3203342,532,0.793999969959259
1563147524.9496129,534,0.9434999823570251
1563147532.7231536,535,0.7824999690055847
1563147540.5287197,536,1.0219999551773071
1563147548.3254693,537,0.8330000042915344
1563147556.133653,538,0.8919999599456787
1563147563.9497423,539,1.0779999494552612
1563147571.7797637,540,0.8739999532699585
1563147579.7565522,541,0.8790000081062317
1563147587.584698,542,1.0089999437332153
1563147595.4079278,543,0.9204999804496765
1563147611.0347219,545,0.7400000095367432
1563147634.4155536,548,0.9454999566078186
1563147642.238691,549,0.6444999575614929
1563147650.0424368,550,0.8725000023841858
1563147665.6354954,552,0.8140000104904175
1563147696.8875942,556,0.903499960899353
1563147712.5592558,558,0.8700000047683716
1563147728.1979656,560,0.8429999947547913
1563147759.5386,564,0.8305000066757202
1563147767.3295715,565,0.8484999537467957
1563147775.1141572,566,0.9264999628067017
1563147790.758447,568,0.9754999876022339
1563147806.3801062,570,0.7674999833106995
1563147822.0332165,572,0.9449999928474426
1563147837.6169784,574,0.7404999732971191
1563147845.400772,575,0.7829999923706055
1563147868.803812,578,0.7224999666213989
1563147884.4643624,580,0.6899999976158142
1563147892.3600628,581,0.7594999670982361
1563147900.1357627,582,0.9835000038146973
1563147907.9503138,583,0.6694999933242798
1563147915.8195553,584,0.7149999737739563
1563147923.6418798,585,0.8234999775886536
1563147939.2957118,587,0.8669999837875366
1563147947.1174166,588,0.7795000076293945
1563147986.189646,593,0.8309999704360962
1563147994.0154443,594,0.8694999814033508
1563148009.6798642,596,0.9749999642372131
1563148017.4819884,597,0.7919999957084656
1563148025.2812793,598,0.825499951839447
1563148048.8000782,601,0.9104999899864197
1563148064.4170582,603,0.9099999666213989
1563148079.972911,605,0.875499963760376
1563148095.6572695,607,0.7179999947547913
1563148111.232288,609,0.715499997138977
1563148126.8616831,611,0.7360000014305115
1563148134.6630917,612,0.8414999842643738
1563148142.4467678,613,0.6764999628067017
1563148165.895772,616,0.8269999623298645
1563148197.1930552,620,1.0499999523162842
1563148205.1005511,621,0.7475000023841858
1563148220.7725754,623,0.8294999599456787
1563148228.5682158,624,0.8125
1563148244.1805015,626,0.8514999747276306
1563148275.4074771,630,0.887499988079071
1563148314.4971454,635,0.8459999561309814
1563148369.3230622,642,0.7824999690055847
1563148377.1081853,643,0.8639999628067017
1563148392.7823808,645,0.8524999618530273
1563148400.5953424,646,0.6764999628067017
1563148408.412239,647,0.7804999947547913
1563148416.2260973,648,1.1174999475479126
1563148424.0700777,649,0.9070000052452087
1563148431.8727772,650,0.6574999690055847
1563148447.4850867,652,0.8314999938011169
1563148455.3355763,653,0.8654999732971191
1563148486.6244893,657,0.8424999713897705
1563148494.4192028,658,0.7450000047683716
1563148510.0926142,660,0.9039999842643738
1563148525.8338532,662,0.8675000071525574
1563148549.3300252,665,0.8955000042915344
1563148564.922623,667,0.722000002861023
1563148572.759483,668,0.8149999976158142
1563148580.5379498,669,0.6899999976158142
1563148603.9611948,672,0.7425000071525574
1563148611.7714796,673,0.9144999980926514
1563148619.5824738,674,0.9084999561309814
1563148627.4032192,675,0.734499990940094
1563148635.272917,676,0.9609999656677246
1563148650.774224,678,0.9124999642372131
1563148658.5758212,679,0.8144999742507935
1563148666.4279957,680,0.750499963760376
1563148682.133041,682,0.7579999566078186
1563148690.0364366,683,0.6369999647140503
1563148697.8553267,684,0.778499960899353
1563148705.6615052,685,0.8194999694824219
1563148713.441022,686,0.7239999771118164
1563148721.282773,687,0.9490000009536743
1563148736.8963554,689,0.6969999670982361
1563148744.7023919,690,0.7699999809265137
1563148768.137833,693,0.9589999914169312
1563148799.45865,697,0.784500002861023
1563148822.9051225,700,0.6959999799728394
1563148830.8003383,701,0.8579999804496765
1563148838.6127453,702,0.9584999680519104
1563148854.2555516,704,0.7494999766349792
1563148862.0562901,705,0.8434999585151672
1563148869.9523005,706,0.671999990940094
1563148877.7229521,707,0.9835000038146973
1563148893.3152575,709,0.843999981880188
1563148901.1805472,710,0.9074999690055847
1563148908.9923563,711,0.6344999670982361
1563148940.2126787,715,0.5705000162124634
1563148971.438293,719,0.8104999661445618
1563148979.2460635,720,0.7114999890327454
1563148995.0467362,722,0.7849999666213989
1563149002.8181763,723,0.8524999618530273
1563149010.610501,724,0.7774999737739563
1563149018.4272096,725,0.7874999642372131
1563149026.2755642,726,0.8264999985694885
1563149034.0603073,727,0.715499997138977
1563149057.5058072,730,0.722000002861023
1563149065.342752,731,0.7009999752044678
1563149112.2444465,737,0.6184999942779541
1563149127.8689306,739,0.7669999599456787
1563149135.6661468,740,0.6504999995231628
1563149143.6069376,741,0.8974999785423279
1563149151.3879685,742,0.7249999642372131
1563149167.0163758,744,0.7730000019073486
1563149190.5860589,747,0.7299999594688416
1563149198.370072,748,0.7574999928474426
1563149221.872275,751,0.762499988079071
1563149229.7414067,752,0.5789999961853027
1563149237.5302026,753,0.5634999871253967
1563149253.1421583,755,0.8484999537467957
1563149268.8078074,757,0.9019999504089355
1563149292.301681,760,0.8059999942779541
1563149300.207171,761,0.7120000123977661
1563149315.822087,763,0.762499988079071
1563149339.2870376,766,0.6980000138282776
1563149347.0830579,767,0.6919999718666077
1563149354.963061,768,0.7239999771118164
1563149370.5762212,770,0.7174999713897705
1563149378.3882887,771,0.6789999604225159
1563149386.2739172,772,0.8894999623298645
1563149401.8651314,774,0.8344999551773071
1563149409.6907475,775,0.6110000014305115
1563149417.5004246,776,0.8554999828338623
1563149456.6226707,781,0.6635000109672546
1563149487.9641504,785,0.6685000061988831
1563149495.746244,786,0.6334999799728394
1563149511.4054933,788,0.9734999537467957
1563149527.0089734,790,0.9319999814033508
1563149542.6655698,792,0.887499988079071
1563149550.4664488,793,0.8079999685287476
1563149558.2809544,794,0.7364999651908875
1563149566.1577995,795,0.7149999737739563
1563149573.9537108,796,0.7335000038146973
1563149581.7702758,797,0.8610000014305115
1563149597.4381087,799,0.8459999561309814
1563149613.1897414,801,0.7699999809265137
1563149628.8629575,803,0.7935000061988831
1563149652.3692663,806,0.6754999756813049
1563149667.9705462,808,0.8865000009536743
1563149675.801219,809,0.781499981880188
1563149683.7145324,810,0.7464999556541443
1563149714.9445894,814,1.0084999799728394
1563149730.4996862,816,0.6714999675750732
1563149738.297641,817,0.8569999933242798
1563149753.9923959,819,0.7464999556541443
1563149777.574377,822,0.7694999575614929
1563149793.1711535,824,0.8154999613761902
1563149800.9894989,825,0.625499963760376
1563149808.8137686,826,0.8264999985694885
1563149832.288713,829,0.7834999561309814
1563149855.7295299,832,0.8069999814033508
1563149863.5845873,833,0.7184999585151672
1563149879.1932037,835,0.7055000066757202
1563149894.8791106,837,0.8784999847412109
1563149910.4858942,839,0.7124999761581421
1563149949.760424,844,0.8174999952316284
1563149965.4273455,846,0.7584999799728394
1563149973.2409737,847,0.8364999890327454
1563149981.1027014,848,0.8240000009536743
1563149988.9374244,849,0.6934999823570251
1563150012.4597647,852,0.8854999542236328
1563150059.3287897,858,0.8624999523162842
1563150075.022941,860,0.8849999904632568
1563150082.9505246,861,0.7479999661445618
1563150090.758972,862,0.9860000014305115
1563150098.5918403,863,0.8509999513626099
1563150106.4404838,864,0.6584999561309814
1563150137.7046256,868,0.7569999694824219
1563150153.3072574,870,0.7014999985694885
1563150161.1614869,871,0.7069999575614929
1563150184.5552168,874,0.6399999856948853
1563150192.4272416,875,0.7689999938011169
1563150200.2387965,876,0.7615000009536743
1563150208.052832,877,0.637499988079071
1563150215.8531733,878,0.7960000038146973
1563150231.5329049,880,0.8014999628067017
1563150239.4412847,881,0.7454999685287476
1563150247.2394943,882,0.890999972820282
1563150255.1013072,883,0.7224999666213989
1563150270.7269242,885,0.652999997138977
1563150294.2383068,888,0.6934999823570251
1563150309.901102,890,0.7544999718666077
1563150317.700507,891,0.7549999952316284
1563150333.2983873,893,0.937999963760376
1563150341.1727798,894,0.8529999852180481
1563150364.675617,897,0.606499969959259
1563150372.5420308,898,0.7274999618530273
1563150388.202525,900,0.6754999756813049
1563150396.1252947,901,0.6499999761581421
1563150450.9698317,908,0.625
1563150458.7863295,909,0.6499999761581421
1563150466.6859522,910,0.6819999814033508
1563150474.5220356,911,0.7204999923706055
1563150482.355616,912,0.6079999804496765
1563150490.2261367,913,0.7019999623298645
1563150498.0260022,914,0.6990000009536743
1563150513.6160235,916,0.656499981880188
1563150521.4868894,917,0.687999963760376
1563150529.3253326,918,0.7239999771118164
1563150552.9071412,921,0.6924999952316284
1563150560.750465,922,0.7195000052452087
1563150568.5512795,923,0.7544999718666077
1563150576.361993,924,0.6769999861717224
1563150592.0180316,926,0.5534999966621399
1563150639.0162127,932,0.7074999809265137
1563150646.869065,933,0.6470000147819519
1563150654.7178626,934,0.6854999661445618
1563150670.4047732,936,0.6875
1563150701.8065536,940,0.7484999895095825
1563150725.3543475,943,0.6244999766349792
1563150748.9075866,946,0.6944999694824219
1563150780.2699645,950,0.6924999952316284
1563150803.7656238,953,0.6129999756813049
1563150811.5949202,954,0.784500002861023
1563150819.460448,955,0.6809999942779541
1563150835.1037083,957,0.6779999732971191
1563150842.9065187,958,0.49149999022483826
1563150850.7674568,959,0.6150000095367432
1563150874.385907,962,0.5029999613761902
1563150882.278993,963,0.8144999742507935
1563150897.9083118,965,0.6649999618530273
1563150913.5923696,967,0.784500002861023
1563150921.3993595,968,0.6334999799728394
1563150937.0345695,970,0.5924999713897705
1563150952.7121701,972,0.6449999809265137
1563150960.532009,973,0.6890000104904175
1563150976.2349665,975,0.7080000042915344
1563150991.8989122,977,0.5460000038146973
1563150999.7693467,978,0.5460000038146973
1563151007.6161132,979,0.6169999837875366
1563151015.4455996,980,0.7055000066757202
1563151039.1063075,983,0.625499963760376
1563151046.909554,984,0.5924999713897705
1563151054.7318306,985,0.6179999709129333
1563151078.2747798,988,0.6309999823570251
1563151086.0978155,989,0.7849999666213989
1563151148.8275628,997,0.6800000071525574
1563151172.4045863,1000,0.5544999837875366
1563151180.412461,1001,0.7329999804496765
1563151196.0709105,1003,0.5034999847412109
1563151211.7715418,1005,0.7049999833106995
1563151219.6058512,1006,0.5839999914169312
1563151243.165478,1009,0.6355000138282776
1563151251.0043151,1010,0.5709999799728394
1563151266.6633854,1012,0.7049999833106995
1563151274.5427952,1013,0.6164999604225159
1563151282.3662553,1014,0.5690000057220459
1563151290.205012,1015,0.5774999856948853
1563151313.7260308,1018,0.8324999809265137
1563151376.5797026,1026,0.5899999737739563
1563151384.4146407,1027,0.5604999661445618
1563151392.3020618,1028,0.492499977350235
1563151407.9206445,1030,0.6175000071525574
1563151423.696246,1032,0.6024999618530273
1563151431.5495887,1033,0.5889999866485596
1563151439.3803172,1034,0.6110000014305115
1563151455.0614836,1036,0.6464999914169312
1563151470.7402687,1038,0.6004999876022339
1563151478.550447,1039,0.6265000104904175
1563151486.5009723,1040,0.6980000138282776
1563151510.148307,1043,0.6639999747276306
1563151518.0009418,1044,0.5734999775886536
1563151525.8443751,1045,0.6484999656677246
1563151565.097673,1050,0.6340000033378601
1563151580.8407218,1052,0.5349999666213989
1563151588.6826189,1053,0.6229999661445618
1563151604.424676,1055,0.5044999718666077
1563151612.269308,1056,0.6240000128746033
1563151627.9055235,1058,0.6614999771118164
1563151675.0949826,1064,0.7105000019073486
1563151682.9047947,1065,0.6915000081062317
1563151698.588319,1067,0.6764999628067017
1563151714.1817217,1069,0.8499999642372131
1563151745.5988276,1073,0.3499999940395355
1563151761.293291,1075,0.6644999980926514
1563151776.939157,1077,0.6599999666213989
1563151792.6929507,1079,0.7179999947547913
1563151808.44682,1081,0.6024999618530273
1563151824.1694345,1083,0.7059999704360962
1563151831.997703,1084,0.6660000085830688
1563151839.8946276,1085,0.6679999828338623
1563151847.7595541,1086,0.492499977350235
1563151855.5905464,1087,0.4934999942779541
1563151886.9544346,1091,0.6029999852180481
1563151902.6955597,1093,0.4404999911785126
1563151910.524583,1094,0.5069999694824219
1563151957.4782078,1100,0.5324999690055847
1563151973.2759376,1102,0.5529999732971191
1563151988.9279425,1104,0.6654999852180481
1563151996.821486,1105,0.6389999985694885
1563152004.6682918,1106,0.7554999589920044
1563152051.8182137,1112,0.6554999947547913
1563152075.2844417,1115,0.6259999871253967
1563152091.0305452,1117,0.7494999766349792
1563152114.5499156,1120,0.43199998140335083
1563152138.1376343,1123,0.4479999840259552
1563152146.0441227,1124,0.48249998688697815
1563152161.6879597,1126,0.5309999585151672
1563152169.5645998,1127,0.49399998784065247
1563152177.4042814,1128,0.6074999570846558
1563152185.2673383,1129,0.6869999766349792
1563152201.0514002,1131,0.5
1563152208.8957279,1132,0.6974999904632568
1563152224.5790856,1134,0.48749998211860657
1563152232.4337413,1135,0.562999963760376
1563152240.2744186,1136,0.593999981880188
1563152263.8177743,1139,0.531499981880188
1563152271.6433856,1140,0.5564999580383301
1563152287.4274714,1142,0.4975000023841858
1563152350.372757,1150,0.640500009059906
1563152358.179556,1151,0.4634999930858612
1563152366.0326343,1152,0.6430000066757202
1563152373.8767936,1153,0.6394999623298645
1563152397.484616,1156,0.49449998140335083
1563152405.3216715,1157,0.5479999780654907
1563152413.2114913,1158,0.5834999680519104
1563152436.8001165,1161,0.41349998116493225
1563152444.682525,1162,0.5920000076293945
1563152452.5266953,1163,0.5569999814033508
1563152476.1269102,1166,0.5864999890327454
1563152570.23466,1178,0.47349998354911804
1563152593.9604805,1181,0.47749999165534973
1563152609.6162932,1183,0.5084999799728394
1563152617.4565182,1184,0.5544999837875366
1563152633.2091265,1186,0.5105000138282776
1563152641.0543604,1187,0.45499998331069946
1563152664.6251204,1190,0.515999972820282
1563152688.2347488,1193,0.3349999785423279
1563152696.1008954,1194,0.40700000524520874
1563152703.93792,1195,0.5069999694824219
1563152711.7847807,1196,0.5550000071525574
1563152719.6092067,1197,0.46949997544288635
1563152727.4376163,1198,0.49699997901916504
1563152735.2586625,1199,0.4860000014305115
1563152743.1806629,1200,0.4244999885559082
1563152759.0137446,1202,0.7024999856948853
1563152774.73483,1204,0.5364999771118164
1563152782.5536795,1205,0.5379999876022339
1563152798.240032,1207,0.48499998450279236
1563152813.962163,1209,0.41099998354911804
1563152829.7094676,1211,0.5649999976158142
1563152837.508088,1212,0.5214999914169312
1563152845.3559687,1213,0.6474999785423279
1563152853.1647432,1214,0.7324999570846558
1563152861.0450075,1215,0.5239999890327454
1563152868.9036145,1216,0.4235000014305115
1563152900.334678,1220,0.6184999942779541
1563152939.6622462,1225,0.5690000057220459
1563152947.4915576,1226,0.30949997901916504
1563152963.2049832,1228,0.3269999921321869
1563152971.0159936,1229,0.5254999995231628
1563153002.4457648,1233,0.5504999756813049
1563153010.3203523,1234,0.6554999947547913
1563153018.15441,1235,0.4814999997615814
1563153033.8102658,1237,0.5274999737739563
1563153057.3579297,1240,0.3490000069141388
1563153081.0272818,1243,0.49549999833106995
1563153096.7225385,1245,0.3734999895095825
1563153112.4516516,1247,0.45899999141693115
1563153120.339009,1248,0.4854999780654907
1563153136.0879085,1250,0.4724999964237213
1563153143.9245396,1251,0.35999998450279236
1563153167.5323446,1254,0.43950000405311584
1563153175.395909,1255,0.406499981880188
1563153183.2174635,1256,0.4309999942779541
1563153198.9594934,1258,0.6344999670982361
1563153206.8091943,1259,0.6049999594688416
1563153214.6670249,1260,0.5805000066757202
1563153230.5306587,1262,0.5859999656677246
1563153238.339518,1263,0.5335000157356262
1563153246.1619444,1264,0.5539999604225159
1563153254.0733101,1265,0.4424999952316284
1563153261.9019606,1266,0.5009999871253967
1563153269.7459288,1267,0.5394999980926514
1563153309.0843153,1272,0.31949999928474426
1563153316.9439945,1273,0.4034999907016754
1563153332.6272397,1275,0.49050000309944153
1563153364.0299046,1279,0.44449999928474426
1563153371.9736156,1280,0.3739999830722809
1563153387.7255225,1282,0.5024999976158142
1563153419.1530693,1286,0.5450000166893005
1563153434.9189348,1288,0.4675000011920929
1563153450.5916693,1290,0.5119999647140503
1563153466.3413014,1292,0.5964999794960022
1563153474.1934144,1293,0.5209999680519104
1563153482.0584197,1294,0.39100000262260437
1563153489.968752,1295,0.5979999899864197
1563153505.6513128,1297,0.5410000085830688
1563153529.2342358,1300,0.6504999995231628
1563153537.1455333,1301,0.47349998354911804
1563153552.92934,1303,0.41499999165534973
1563153560.7568016,1304,0.38199999928474426
1563153568.5738597,1305,0.5830000042915344
1563153584.3271816,1307,0.40700000524520874
1563153615.8341377,1311,0.4074999988079071
1563153631.5260632,1313,0.4490000009536743
1563153639.416196,1314,0.4884999990463257
1563153655.1326413,1316,0.5454999804496765
1563153662.9852235,1317,0.5394999980926514
1563153686.5811923,1320,0.6049999594688416
1563153694.5476773,1321,0.4479999840259552
1563153733.942834,1326,0.40849998593330383
1563153741.7863886,1327,0.5494999885559082
1563153749.628205,1328,0.4490000009536743
1563153757.486663,1329,0.41999998688697815
1563153773.257482,1331,0.3854999840259552
1563153788.964045,1333,0.4169999957084656
1563153796.8521833,1334,0.4514999985694885
1563153804.6768432,1335,0.414000004529953
1563153812.534401,1336,0.35749998688697815
1563153820.4553041,1337,0.45749998092651367
1563153828.3101497,1338,0.5270000100135803
1563153852.031775,1341,0.5059999823570251
1563153875.5803213,1344,0.5015000104904175
1563153891.3812091,1346,0.5444999933242798
1563153907.1096978,1348,0.5189999938011169
1563153915.0075521,1349,0.4675000011920929
1563153922.8676627,1350,0.5044999718666077
1563153930.6927178,1351,0.2985000014305115
1563153938.5236204,1352,0.41849997639656067
1563153970.1083114,1356,0.47999998927116394
1563154001.6324193,1360,0.5224999785423279
1563154017.4082007,1362,0.684499979019165
1563154025.2702076,1363,0.44999998807907104
1563154048.8726978,1366,0.3994999825954437
1563154056.70745,1367,0.5679999589920044
1563154064.6154563,1368,0.2809999883174896
1563154088.1884272,1371,0.4350000023841858
1563154111.7574983,1374,0.41349998116493225
1563154119.631133,1375,0.3005000054836273
1563154127.485303,1376,0.3619999885559082
1563154143.220776,1378,0.421999990940094
1563154151.1355426,1379,0.5534999966621399
1563154158.9636312,1380,0.34450000524520874
1563154182.6834962,1383,0.367499977350235
1563154198.347789,1385,0.5214999914169312
1563154206.1813,1386,0.5349999666213989
1563154214.0980842,1387,0.515500009059906
1563154221.8987448,1388,0.515999972820282
1563154229.7567549,1389,0.35999998450279236
1563154237.598332,1390,0.4294999837875366
1563154253.3356104,1392,0.3919999897480011
1563154261.1949766,1393,0.5730000138282776
1563154284.7699687,1396,0.5789999961853027
1563154324.2102816,1401,0.625499963760376
1563154418.536157,1413,0.3540000021457672
